variant_id,model_id,canonical_name,section,product_type,brand,model,variant_name,ram_gb,storage_gb,color,manufacturer_sku,gtin,manufacturer_url,source_status,created_at,updated_at
VAR-4824CB7C90C152,MOD-F9CDB4FD46DD19,Mibro Fit Gray,الموبايلات والاتصالات,ساعات ذكية,Mibro,Fit,Gray,,,Gray,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B58D0531ADF305,MOD-D26F2A7D8F68C7,Samsung Galaxy Watch8 Bluetooth 40mm / Bluetooth / Graphite | 2GB RAM | 32GB Storage,الموبايلات والاتصالات,ساعات ذكية,Samsung,Galaxy Watch8 Bluetooth,40mm / Bluetooth / Graphite,2,32,Graphite,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BAED1A49414DAA,MOD-D26F2A7D8F68C7,Samsung Galaxy Watch8 Bluetooth 40mm / Bluetooth / Silver | 2GB RAM | 32GB Storage,الموبايلات والاتصالات,ساعات ذكية,Samsung,Galaxy Watch8 Bluetooth,40mm / Bluetooth / Silver,2,32,Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-172F7ED240DA67,MOD-D26F2A7D8F68C7,Samsung Galaxy Watch8 Bluetooth 44mm / Bluetooth / Graphite | 2GB RAM | 32GB Storage,الموبايلات والاتصالات,ساعات ذكية,Samsung,Galaxy Watch8 Bluetooth,44mm / Bluetooth / Graphite,2,32,Graphite,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-6CEE4996156137,MOD-D26F2A7D8F68C7,Samsung Galaxy Watch8 Bluetooth 44mm / Bluetooth / Silver | 2GB RAM | 32GB Storage,الموبايلات والاتصالات,ساعات ذكية,Samsung,Galaxy Watch8 Bluetooth,44mm / Bluetooth / Silver,2,32,Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-E1D15DB3D7251F,MOD-05AF4AD64AEEE3,Samsung Galaxy Watch8 Classic 46mm / GPS / Black,الموبايلات والاتصالات,ساعات ذكية,Samsung,Galaxy Watch8 Classic,46mm / GPS / Black,,,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5BB4D4D2DA6E62,MOD-05AF4AD64AEEE3,Samsung Galaxy Watch8 Classic 46mm / LTE / White,الموبايلات والاتصالات,ساعات ذكية,Samsung,Galaxy Watch8 Classic,46mm / LTE / White,,,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-72D30795D10070,MOD-20C6A7D437567E,Samsung Galaxy Watch8 LTE 40mm / LTE / Silver | 32GB Storage,الموبايلات والاتصالات,ساعات ذكية,Samsung,Galaxy Watch8 LTE,40mm / LTE / Silver,,32,Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9769140B0A7D30,MOD-20C6A7D437567E,Samsung Galaxy Watch8 LTE 44mm / LTE / Silver | 32GB Storage,الموبايلات والاتصالات,ساعات ذكية,Samsung,Galaxy Watch8 LTE,44mm / LTE / Silver,,32,Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7564D05D1F2D65,MOD-871D89B8501696,Apple iPhone 17 8GB RAM (retailer-declared) / 256GB / Mist Blue | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Apple,iPhone 17,8GB RAM (retailer-declared) / 256GB / Mist Blue,8,256,Mist Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-05858F0646462E,MOD-6C1214FC0E11AE,Apple iPhone 17 Pro 12GB RAM (retailer-declared) / 256GB / Cosmic Orange | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Apple,iPhone 17 Pro,12GB RAM (retailer-declared) / 256GB / Cosmic Orange,12,256,Cosmic Orange,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-2284D7BFDA60C0,MOD-BE4E74420A4992,Apple iPhone 17 Pro Max 12GB RAM (retailer-declared) / 256GB / Deep Blue | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Apple,iPhone 17 Pro Max,12GB RAM (retailer-declared) / 256GB / Deep Blue,12,256,Deep Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B00CCF359A7358,MOD-FA6415CFE38FCC,Apple iPhone Air 8GB RAM (retailer-declared) / 256GB / Space Black | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Apple,iPhone Air,8GB RAM (retailer-declared) / 256GB / Space Black,8,256,Space Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A13E2652D97A3D,MOD-8E984D8D720FBF,Honor 600 12GB RAM / 256GB Storage / 5G + Dual-SIM / Black,الموبايلات والاتصالات,هواتف ذكية,Honor,600,12GB RAM | 256GB Storage | 5G + Dual-SIM | Black,12,256,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BD443D072F681D,MOD-8E984D8D720FBF,Honor 600 12GB RAM / 256GB Storage / 5G + Dual-SIM / Light Gold,الموبايلات والاتصالات,هواتف ذكية,Honor,600,12GB RAM | 256GB Storage | 5G + Dual-SIM | Light Gold,12,256,Light Gold,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-051855587C7670,MOD-8E984D8D720FBF,Honor 600 12GB RAM / 256GB Storage / 5G + Dual-SIM / Orange,الموبايلات والاتصالات,هواتف ذكية,Honor,600,12GB RAM | 256GB Storage | 5G + Dual-SIM | Orange,12,256,Orange,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-E984268F0F9DB6,MOD-8E984D8D720FBF,Honor 600 8GB RAM / 256GB Storage / 5G + Dual-SIM / Black,الموبايلات والاتصالات,هواتف ذكية,Honor,600,8GB RAM | 256GB Storage | 5G + Dual-SIM | Black,8,256,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B3481EE76941B2,MOD-8E984D8D720FBF,Honor 600 8GB RAM / 256GB Storage / 5G + Dual-SIM / Light Gold,الموبايلات والاتصالات,هواتف ذكية,Honor,600,8GB RAM | 256GB Storage | 5G + Dual-SIM | Light Gold,8,256,Light Gold,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-08B806A6E24890,MOD-8E984D8D720FBF,Honor 600 8GB RAM / 256GB Storage / 5G + Dual-SIM / Orange,الموبايلات والاتصالات,هواتف ذكية,Honor,600,8GB RAM | 256GB Storage | 5G + Dual-SIM | Orange,8,256,Orange,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-918F04E9259AA1,MOD-A347B99FD3B4AD,Honor 600 Lite 8GB RAM / 128GB Storage / 5G + Dual-SIM / Desert Gold,الموبايلات والاتصالات,هواتف ذكية,Honor,600 Lite,8GB RAM | 128GB Storage | 5G + Dual-SIM | Desert Gold,8,128,Desert Gold,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5E341007F16609,MOD-A347B99FD3B4AD,Honor 600 Lite 8GB RAM / 256GB Storage / 5G + Dual-SIM / Desert Gold,الموبايلات والاتصالات,هواتف ذكية,Honor,600 Lite,8GB RAM | 256GB Storage | 5G + Dual-SIM | Desert Gold,8,256,Desert Gold,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A8307EBC51F214,MOD-BE3F3AC9D48CA4,Honor 600 Pro 12GB RAM / 512GB Storage / 5G + Dual-SIM / Light Gold,الموبايلات والاتصالات,هواتف ذكية,Honor,600 Pro,12GB RAM | 512GB Storage | 5G + Dual-SIM | Light Gold,12,512,Light Gold,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-57067B5D43ACAA,MOD-5996ECA90B1E67,Honor HONOR 400 12GB RAM / 256GB / Desert Gold | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR 400,12GB RAM / 256GB / Desert Gold,12,256,Desert Gold,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-39BDA26905FA9A,MOD-5996ECA90B1E67,Honor HONOR 400 12GB RAM / 256GB / Meteor Silver | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR 400,12GB RAM / 256GB / Meteor Silver,12,256,Meteor Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-6FAEA602AFFD76,MOD-5996ECA90B1E67,Honor HONOR 400 12GB RAM / 256GB / Midnight Black | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR 400,12GB RAM / 256GB / Midnight Black,12,256,Midnight Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7079529B916853,MOD-5996ECA90B1E67,Honor HONOR 400 12GB RAM / 512GB / Desert Gold | 512GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR 400,12GB RAM / 512GB / Desert Gold,12,512,Desert Gold,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B80773C6A75BFA,MOD-5996ECA90B1E67,Honor HONOR 400 12GB RAM / 512GB / Meteor Silver | 512GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR 400,12GB RAM / 512GB / Meteor Silver,12,512,Meteor Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A4F9FA69450B27,MOD-5996ECA90B1E67,Honor HONOR 400 12GB RAM / 512GB / Midnight Black | 512GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR 400,12GB RAM / 512GB / Midnight Black,12,512,Midnight Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-68018245F26927,MOD-4431383CAF8A22,Honor HONOR 400 Lite 8GB RAM / 256GB / Velvet Black | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR 400 Lite,8GB RAM / 256GB / Velvet Black,8,256,Velvet Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-ED9C5ACBD72D97,MOD-60F6A86EE7A756,Honor HONOR 400 Pro 12GB RAM / 512GB / Lunar Grey | 512GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR 400 Pro,12GB RAM / 512GB / Lunar Grey,12,512,Lunar Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-D8CB661D33AFCA,MOD-60F6A86EE7A756,Honor HONOR 400 Pro 12GB RAM / 512GB / Tidal Blue | 512GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR 400 Pro,12GB RAM / 512GB / Tidal Blue,12,512,Tidal Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BA13A81E2B6C8D,MOD-954ADC88F87ABE,Honor HONOR X9c 12GB RAM / 256GB / Black | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR X9c,12GB RAM / 256GB / Black,12,256,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-EC463EEA2F8B1C,MOD-954ADC88F87ABE,Honor HONOR X9c 12GB RAM / 256GB / Cyan | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR X9c,12GB RAM / 256GB / Cyan,12,256,Cyan,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-3952224151E1A8,MOD-954ADC88F87ABE,Honor HONOR X9c 12GB RAM / 256GB / Orange | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR X9c,12GB RAM / 256GB / Orange,12,256,Orange,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-796E820D55D1FA,MOD-954ADC88F87ABE,Honor HONOR X9c 12GB RAM / 256GB / Purple | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR X9c,12GB RAM / 256GB / Purple,12,256,Purple,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-2337572D2E8256,MOD-DC6DC78B5C981E,Honor HONOR X9c Smart 12GB RAM / 256GB / Black | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR X9c Smart,12GB RAM / 256GB / Black,12,256,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BB5355749A0FB4,MOD-DC6DC78B5C981E,Honor HONOR X9c Smart 12GB RAM / 256GB / Moonlight White | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR X9c Smart,12GB RAM / 256GB / Moonlight White,12,256,Moonlight White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-C3CB03F9483240,MOD-DC6DC78B5C981E,Honor HONOR X9c Smart 12GB RAM / 256GB / Ocean Cyan | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Honor,HONOR X9c Smart,12GB RAM / 256GB / Ocean Cyan,12,256,Ocean Cyan,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-20484BA769DA5C,MOD-BC9C8D919E4B86,Honor Magic V5 16GB RAM / 512GB Storage / 5G + Dual-SIM / Ivory White,الموبايلات والاتصالات,هواتف ذكية,Honor,Magic V5,16GB RAM | 512GB Storage | 5G + Dual-SIM | Ivory White,16,512,Ivory White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-68A92505F0029E,MOD-BC9C8D919E4B86,Honor Magic V5 16GB RAM / 512GB Storage / 5G + Dual-SIM / Reddish Brown,الموبايلات والاتصالات,هواتف ذكية,Honor,Magic V5,16GB RAM | 512GB Storage | 5G + Dual-SIM | Reddish Brown,16,512,Reddish Brown,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A4B52334B6C699,MOD-8830222C9D959E,Honor Magic7 Pro 12GB RAM / 512GB Storage / 5G + Dual-SIM / Breeze Blue,الموبايلات والاتصالات,هواتف ذكية,Honor,Magic7 Pro,12GB RAM | 512GB Storage | 5G + Dual-SIM | Breeze Blue,12,512,Breeze Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-38A390E6D7233A,MOD-F17908F7C1F003,Honor Magic8 Pro 12GB RAM / 512GB Storage / 5G + Dual-SIM / Sunrise Gold,الموبايلات والاتصالات,هواتف ذكية,Honor,Magic8 Pro,12GB RAM | 512GB Storage | 5G + Dual-SIM | Sunrise Gold,12,512,Sunrise Gold,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F3D57CDC978F01,MOD-52B9FE54CF9B82,Honor X5C 4GB RAM / 128GB Storage / Midnight Black,الموبايلات والاتصالات,هواتف ذكية,Honor,X5C,4GB RAM | 128GB Storage | Midnight Black,4,128,Midnight Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B619CA588E1C59,MOD-52B9FE54CF9B82,Honor X5C 4GB RAM / 128GB Storage / Tidal Blue,الموبايلات والاتصالات,هواتف ذكية,Honor,X5C,4GB RAM | 128GB Storage | Tidal Blue,4,128,Tidal Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-464A0A44C68553,MOD-56F7C725926B31,Honor X6c 6GB RAM / 256GB Storage / 4G LTE + 4G + Dual-SIM / Midnight Black,الموبايلات والاتصالات,هواتف ذكية,Honor,X6c,6GB RAM | 256GB Storage | 4G LTE + 4G + Dual-SIM | Midnight Black,6,256,Midnight Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-12F7FA5149AD8C,MOD-F3A72D4966CE17,Honor X7d 8GB RAM / 256GB Storage / 4G + Dual-SIM / Meteor Silver,الموبايلات والاتصالات,هواتف ذكية,Honor,X7d,8GB RAM | 256GB Storage | 4G + Dual-SIM | Meteor Silver,8,256,Meteor Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F12D6F48C2AFAD,MOD-1168D642E036CA,Honor X8 6GB RAM / 128GB Storage / 4G LTE + 4G + Dual-SIM / Silver,الموبايلات والاتصالات,هواتف ذكية,Honor,X8,6GB RAM | 128GB Storage | 4G LTE + 4G + Dual-SIM | Silver,6,128,Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-090CE6DB6205F1,MOD-A5AF5808EE12DE,Honor X8d 8GB RAM / 256GB Storage / 4G + Dual-SIM / Velvet Black,الموبايلات والاتصالات,هواتف ذكية,Honor,X8d,8GB RAM | 256GB Storage | 4G + Dual-SIM | Velvet Black,8,256,Velvet Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DBD91C59278649,MOD-44640FF2490B72,Honor X9d 8GB RAM / 256GB Storage / 5G + Dual-SIM / Reddish Brown,الموبايلات والاتصالات,هواتف ذكية,Honor,X9d,8GB RAM | 256GB Storage | 5G + Dual-SIM | Reddish Brown,8,256,Reddish Brown,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-24CF65FE6E8495,MOD-EBE79619BA0C1B,Infinix Hot 70 4GB RAM / 128GB Storage / 4G LTE + 4G + Dual-SIM / Dive Blue,الموبايلات والاتصالات,هواتف ذكية,Infinix,Hot 70,4GB RAM | 128GB Storage | 4G LTE + 4G + Dual-SIM | Dive Blue,4,128,Dive Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B36CD366F3F0DE,MOD-EBE79619BA0C1B,Infinix Hot 70 4GB RAM / 128GB Storage / 4G LTE + 4G + Dual-SIM / Night Pulse,الموبايلات والاتصالات,هواتف ذكية,Infinix,Hot 70,4GB RAM | 128GB Storage | 4G LTE + 4G + Dual-SIM | Night Pulse,4,128,Night Pulse,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-1528483A7496BE,MOD-EBE79619BA0C1B,Infinix Hot 70 4GB RAM / 128GB Storage / 4G LTE + 4G + Dual-SIM / Silver Dancer,الموبايلات والاتصالات,هواتف ذكية,Infinix,Hot 70,4GB RAM | 128GB Storage | 4G LTE + 4G + Dual-SIM | Silver Dancer,4,128,Silver Dancer,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DE05FA6815EF5C,MOD-EBE79619BA0C1B,Infinix Hot 70 4GB RAM / 128GB Storage / 4G LTE + 4G + Dual-SIM / Thermo Orange,الموبايلات والاتصالات,هواتف ذكية,Infinix,Hot 70,4GB RAM | 128GB Storage | 4G LTE + 4G + Dual-SIM | Thermo Orange,4,128,Thermo Orange,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5F56E37ACABF6F,MOD-EBE79619BA0C1B,Infinix Hot 70 6GB RAM / 128GB Storage / 4G LTE + 4G + Dual-SIM / Dive Blue,الموبايلات والاتصالات,هواتف ذكية,Infinix,Hot 70,6GB RAM | 128GB Storage | 4G LTE + 4G + Dual-SIM | Dive Blue,6,128,Dive Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-00865AE7573802,MOD-EBE79619BA0C1B,Infinix Hot 70 6GB RAM / 128GB Storage / 4G LTE + 4G + Dual-SIM / Silver Dancer,الموبايلات والاتصالات,هواتف ذكية,Infinix,Hot 70,6GB RAM | 128GB Storage | 4G LTE + 4G + Dual-SIM | Silver Dancer,6,128,Silver Dancer,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-D0677D1BF0714D,MOD-EBE79619BA0C1B,Infinix Hot 70 6GB RAM / 128GB Storage / 4G LTE + 4G + Dual-SIM / Thermo Orange,الموبايلات والاتصالات,هواتف ذكية,Infinix,Hot 70,6GB RAM | 128GB Storage | 4G LTE + 4G + Dual-SIM | Thermo Orange,6,128,Thermo Orange,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-CAE92161EFDA41,MOD-EBE79619BA0C1B,Infinix Hot 70 8GB RAM / 256GB Storage / 4G LTE + 4G + Dual-SIM / Night Pulse,الموبايلات والاتصالات,هواتف ذكية,Infinix,Hot 70,8GB RAM | 256GB Storage | 4G LTE + 4G + Dual-SIM | Night Pulse,8,256,Night Pulse,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A223EECC244E5C,MOD-344ED3D38B23D0,Infinix Infinix HOT 50 8GB RAM / 256GB / Black | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Infinix,Infinix HOT 50,8GB RAM / 256GB / Black,8,256,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-1F96F09107721A,MOD-344ED3D38B23D0,Infinix Infinix HOT 50 8GB RAM / 256GB / Sage Green | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Infinix,Infinix HOT 50,8GB RAM / 256GB / Sage Green,8,256,Sage Green,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-57867BCCF6C330,MOD-A419EED41E2DBC,Infinix Infinix HOT 60 Pro 8GB RAM / 256GB / Coral Tides | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Infinix,Infinix HOT 60 Pro,8GB RAM / 256GB / Coral Tides,8,256,Coral Tides,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5C5D9B7B4C34BB,MOD-A419EED41E2DBC,Infinix Infinix HOT 60 Pro 8GB RAM / 256GB / Sapphire Blue | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Infinix,Infinix HOT 60 Pro,8GB RAM / 256GB / Sapphire Blue,8,256,Sapphire Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F5DFC0CB8E70C6,MOD-A419EED41E2DBC,Infinix Infinix HOT 60 Pro 8GB RAM / 256GB / Sleek Black | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Infinix,Infinix HOT 60 Pro,8GB RAM / 256GB / Sleek Black,8,256,Sleek Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7CB3CB3246BD0E,MOD-A419EED41E2DBC,Infinix Infinix HOT 60 Pro 8GB RAM / 256GB / Titanium Silver | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Infinix,Infinix HOT 60 Pro,8GB RAM / 256GB / Titanium Silver,8,256,Titanium Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-AA264E87AC3C98,MOD-936238767D3918,Infinix Infinix NOTE 50s 5G 8GB RAM / 256GB / Marine Blue | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Infinix,Infinix NOTE 50s 5G,8GB RAM / 256GB / Marine Blue,8,256,Marine Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-487536BF0E15A2,MOD-936238767D3918,Infinix Infinix NOTE 50s 5G 8GB RAM / 256GB / Ruby Red | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Infinix,Infinix NOTE 50s 5G,8GB RAM / 256GB / Ruby Red,8,256,Ruby Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-EE1C9E0D884524,MOD-936238767D3918,Infinix Infinix NOTE 50s 5G 8GB RAM / 256GB / Titanium Grey | 256GB Storage,الموبايلات والاتصالات,هواتف ذكية,Infinix,Infinix NOTE 50s 5G,8GB RAM / 256GB / Titanium Grey,8,256,Titanium Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BABB0CFDD05A06,MOD-CFC0370F417547,Infinix Note 60 Pro 12GB RAM / 256GB Storage / 4G + Dual-SIM / Deep Ocean Blue,الموبايلات والاتصالات,هواتف ذكية,Infinix,Note 60 Pro,12GB RAM | 256GB Storage | 4G + Dual-SIM | Deep Ocean Blue,12,256,Deep Ocean Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7E46BB742E69F4,MOD-CFC0370F417547,Infinix Note 60 Pro 12GB RAM / 256GB Storage / 4G + Dual-SIM / Mist Titanium,الموبايلات والاتصالات,هواتف ذكية,Infinix,Note 60 Pro,12GB RAM | 256GB Storage | 4G + Dual-SIM | Mist Titanium,12,256,Mist Titanium,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-8861AF6B8FCA4B,MOD-CFC0370F417547,Infinix Note 60 Pro 12GB RAM / 256GB Storage / 4G + Dual-SIM / Torino Black,الموبايلات والاتصالات,هواتف ذكية,Infinix,Note 60 Pro,12GB RAM | 256GB Storage | 4G + Dual-SIM | Torino Black,12,256,Torino Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-1BD623A84F7414,MOD-194913016D5854,Infinix Note Edge 8GB RAM / 256GB Storage / 5G + Dual-SIM / Lunar Titanium,الموبايلات والاتصالات,هواتف ذكية,Infinix,Note Edge,8GB RAM | 256GB Storage | 5G + Dual-SIM | Lunar Titanium,8,256,Lunar Titanium,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-AEB4E5E61E8D8D,MOD-194913016D5854,Infinix Note Edge 8GB RAM / 256GB Storage / 5G + Dual-SIM / Shadow Black,الموبايلات والاتصالات,هواتف ذكية,Infinix,Note Edge,8GB RAM | 256GB Storage | 5G + Dual-SIM | Shadow Black,8,256,Shadow Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-63F0895873D8EF,MOD-B9CCD478FFBDFD,Infinix Smart 20 4GB RAM / 128GB Storage / 4G + Dual-SIM / Polaris Titanium,الموبايلات والاتصالات,هواتف ذكية,Infinix,Smart 20,4GB RAM | 128GB Storage | 4G + Dual-SIM | Polaris Titanium,4,128,Polaris Titanium,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
